STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
HWE,M,15,STORAGE,2018-07-01 00:00,2018-07-01 00:00,"27,046",,AF
HWE,M,15,STORAGE,2018-08-01 00:00,2018-08-01 00:00,"26,258",,AF
HWE,M,15,STORAGE,2018-09-01 00:00,2018-09-01 00:00,"22,355",,AF
HWE,M,15,STORAGE,2018-10-01 00:00,2018-10-01 00:00,"30,443",,AF
HWE,M,15,STORAGE,2018-11-01 00:00,2018-11-01 00:00,"30,534",,AF
HWE,M,15,STORAGE,2018-12-01 00:00,2018-12-01 00:00,"22,102",,AF
HWE,M,15,STORAGE,2019-01-01 00:00,2019-01-01 00:00,"33,525",,AF
HWE,M,15,STORAGE,2019-02-01 00:00,2019-02-01 00:00,"27,710",,AF
HWE,M,15,STORAGE,2019-03-01 00:00,2019-03-01 00:00,"29,033",,AF
HWE,M,15,STORAGE,2019-04-01 00:00,2019-04-01 00:00,"26,247",,AF
HWE,M,15,STORAGE,2019-05-01 00:00,2019-05-01 00:00,"27,883",,AF
HWE,M,15,STORAGE,2019-06-01 00:00,2019-06-01 00:00,"25,694",,AF
HWE,M,15,STORAGE,2019-07-01 00:00,2019-07-01 00:00,"27,819",,AF
HWE,M,15,STORAGE,2019-08-01 00:00,2019-08-01 00:00,"22,116",,AF
HWE,M,15,STORAGE,2019-09-01 00:00,2019-09-01 00:00,"22,631",,AF
HWE,M,15,STORAGE,2019-10-01 00:00,2019-10-01 00:00,"28,593",,AF
HWE,M,15,STORAGE,2019-11-01 00:00,2019-11-01 00:00,"32,343",,AF
HWE,M,15,STORAGE,2019-12-01 00:00,2019-12-01 00:00,"32,083",,AF
HWE,M,15,STORAGE,2020-01-01 00:00,2020-01-01 00:00,"37,971",,AF
HWE,M,15,STORAGE,2020-02-01 00:00,2020-02-01 00:00,"34,724",,AF
HWE,M,15,STORAGE,2020-03-01 00:00,2020-03-01 00:00,"32,429",,AF
HWE,M,15,STORAGE,2020-04-01 00:00,2020-04-01 00:00,"34,718",,AF
HWE,M,15,STORAGE,2020-05-01 00:00,2020-05-01 00:00,"31,471",,AF
HWE,M,15,STORAGE,2020-06-01 00:00,2020-06-01 00:00,"28,362",,AF
HWE,M,15,STORAGE,2020-07-01 00:00,2020-07-01 00:00,"25,661",,AF
HWE,M,15,STORAGE,2020-08-01 00:00,2020-08-01 00:00,"25,661",,AF
HWE,M,15,STORAGE,2020-09-01 00:00,2020-09-01 00:00,"22,628",,AF
HWE,M,15,STORAGE,2020-10-01 00:00,2020-10-01 00:00,"22,683",,AF
HWE,M,15,STORAGE,2020-11-01 00:00,2020-11-01 00:00,"22,861",,AF
HWE,M,15,STORAGE,2020-12-01 00:00,2020-12-31 00:00,"23,558",,AF
HWE,M,15,STORAGE,2021-01-01 00:00,2021-01-31 00:00,"19,751",,AF
HWE,M,15,STORAGE,2021-02-01 00:00,2021-02-01 00:00,"23,488",,AF
HWE,M,15,STORAGE,2021-03-01 00:00,2021-03-01 00:00,"29,075",,AF
